person_id,fir_number,full_name,normalized_name,role,gender,age,phone,address,district,true_identity_id
P0009275,FIR-2025-003894,Agastya Edwin,agastya edwin,Complainant,Male,,9620969242,"18, Biswas Chowk, Amaravati 472795",Ballari,TID-Victim-9275
P0009276,FIR-2026-003895,Abhiram Sibal,abhiram sibal,Accused,Male,,,"68, Pradhan Circle, Gopalpur-341330",Bengaluru City,TID-OneOff-9276
P0009277,FIR-2026-003895,Lavanya Garg,garg lavanya,Suspect,Female,,9279957283,"95/726, Balasubramanian, Miryalaguda-979148",Bengaluru City,TID-OneOff-9277
P0009278,FIR-2026-003895,Mitali Chandra,chandra mitali,Complainant,Female,65.0,9644622321,"45/882, Upadhyay Nagar, Guntakal-112264",Bengaluru City,TID-Victim-9278
P0009279,FIR-2026-003895,Chakradhar Vora,chakradhar vora,Witness,Male,56.0,9685045659,"24, Khanna Ganj, Rajpur Sonarpur-289256",Bengaluru City,TID-Witness-9279
P0009280,FIR-2023-003896,Alexander C.,alexander c,Accused,Male,46.0,,"32, Kata Road, Kadapa 194923",Shivamogga,TID0003
P0009281,FIR-2023-003896,Liam Tiwari,liam tiwari,Accused,Male,41.0,,"H.No. 991, Dewan Road, Gurgaon-549177",Gadag,TID-OneOff-9281
P0009282,FIR-2023-003896,Rachita Bahri,bahri rachita,Complainant,Female,54.0,9385804503,,Gadag,TID-Victim-9282
P0009283,FIR-2024-003897,Gautam Lanka,gautam lanka,Accused,Male,28.0,9186886990,"H.No. 026, Varghese Ganj, Hindupur-652977",Shivamogga,TID-OneOff-9283
P0009284,FIR-2024-003897,Vanya Barman,barman vanya,Accused,Female,33.0,9920943587,"H.No. 019, Nagar Road, Cuttack 339437",Shivamogga,TID-OneOff-9284
P0009285,FIR-2024-003897,Qasim Arya,arya qasim,Complainant,Male,33.0,9678165350,,Shivamogga,TID-Victim-9285
P0009286,FIR-2025-003898,Falan Loyal,falan loyal,Accused,Male,48.0,,"521, Shenoy, Satara-049015",Bengaluru City,TID-OneOff-9286
P0009287,FIR-2025-003898,Ojasvi Magar,magar ojasvi,Complainant,Female,27.0,9109668257,"22/517, Issac Zila, Karnal 274857",Bengaluru City,TID-Victim-9287
P0009288,FIR-2025-003898,Vrishti Palla,palla vrishti,Witness,Female,37.0,,"56/02, Edwin Marg, Kirari Suleman Nagar 014069",Bengaluru City,TID-Witness-9288
P0009289,FIR-2026-003899,Sai Dewan,dewan sai,Accused,Male,46.0,,,Belagavi,TID-OneOff-9289
P0009290,FIR-2026-003899,Prisha Bakshi,bakshi prisha,Accused,Female,50.0,,"H.No. 502, Patla Nagar, Gorakhpur-437199",Belagavi,TID-OneOff-9290
P0009291,FIR-2026-003899,Laban Wable,laban wable,Complainant,Male,,,"544, Sibal, North Dumdum-824956",Belagavi,TID-Victim-9291
P0009292,FIR-2023-003900,Qabil B.,b qabil,Accused,Male,35.0,,"312, Sridhar Road, Bhimavaram 676602",Bengaluru City,TID0108
P0009293,FIR-2023-003900,Arya Grover,arya grover,Suspect,Female,,9462642918,"H.No. 01, Sharma Road, Tiruppur 332093",Yadgir,TID-OneOff-9293
P0009294,FIR-2023-003900,Aadi Oak,aadi oak,Victim,Male,70.0,9542138756,"35, Sarin Marg, Sikar-270405",Yadgir,TID-Victim-9294
P0009295,FIR-2023-003900,Hitesh Kari,hitesh kari,Witness,Male,36.0,,"H.No. 36, Mohan Path, Gopalpur-563416",Yadgir,TID-Witness-9295
P0009296,FIR-2024-003901,Faras Gupta,faras gupta,Accused,Male,44.0,9165082363,"203, Deshpande Zila, Bangalore-853004",Bengaluru City,TID0077
P0009297,FIR-2024-003901,Frederick Seshadri,frederick seshadri,Complainant,Male,66.0,9328021318,,Mangaluru,TID-Victim-9297
P0009298,FIR-2025-003902,Rayaan Gara,gara rayaan,Accused,Male,47.0,9334769451,"74/38, Reddy Marg, Jalna 482201",Bagalkote,TID-OneOff-9298
P0009299,FIR-2025-003902,Nitara Vohra,nitara vohra,Complainant,Female,52.0,9801221738,"H.No. 10, Mander Circle, Bokaro 831017",Bagalkote,TID-Victim-9299
P0009300,FIR-2026-003903,Manbir D.,d manbir,Accused,Male,54.0,9937643439,"H.No. 23, Khare Road, Hajipur 703447",Bengaluru City,TID0132
P0009301,FIR-2026-003903,Samaksh Sood,samaksh sood,Complainant,Male,38.0,9841139354,"25/288, Ratta Zila, Jalandhar-378742",Tumakuru,TID-Victim-9301
P0009302,FIR-2026-003903,Zaitra Kibe,kibe zaitra,Witness,Female,45.0,9194593287,"H.No. 38, Mody Path, Sambhal-928490",Tumakuru,TID-Witness-9302
P0009303,FIR-2023-003904,Kiaan Dutta,dutta kiaan,Accused,Male,25.0,9222908621,"H.No. 19, Zacharia Path, Shimla-666554",Raichur,TID0114
P0009304,FIR-2023-003904,Charan Khanna,charan khanna,Accused,Male,45.0,9467719143,"56/04, Mand Path, Shimla 823741",Bagalkote,TID-OneOff-9304
P0009305,FIR-2023-003904,Ijaya Nigam,ijaya nigam,Victim,Female,31.0,9215325669,"36, Som Ganj, Kavali-559544",Bagalkote,TID-Victim-9305
P0009306,FIR-2024-003905,Arjun Handa,arjun handa,Accused,Male,,9996914567,"H.No. 43, Mander Nagar, Bhagalpur-536922",Bengaluru City,TID-OneOff-9306
P0009307,FIR-2024-003905,Abhiram Grewal,abhiram grewal,Victim,Male,70.0,9935660244,"152, Bhardwaj Chowk, Surat 558661",Bengaluru City,TID-Victim-9307
P0009308,FIR-2025-003906,Ayush Chacko,ayush chacko,Accused,Male,45.0,,"H.No. 04, Sama Street, Agra 419285",Bengaluru City,TID-OneOff-9308
P0009309,FIR-2025-003906,Odika Chatterjee,chatterjee odika,Victim,Female,45.0,9577648691,"13/36, Naik Circle, Rajahmundry 842956",Bengaluru City,TID-Victim-9309
P0009310,FIR-2026-003907,Chandresh Chaudry,chandresh chaudry,Accused,Male,47.0,,"606, Pall Street, Shivpuri-699897",Bidar,TID-OneOff-9310
P0009311,FIR-2026-003907,Jai Rout,jai rout,Complainant,Male,40.0,9589679919,"H.No. 26, Lall Road, Pimpri-Chinchwad-476277",Bidar,TID-Victim-9311
P0009312,FIR-2023-003908,Falguni Padmanabhan,falguni padmanabhan,Accused,Female,49.0,9319375183,"13, Mistry Circle, Hyderabad 273117",Bengaluru City,TID-OneOff-9312
P0009313,FIR-2023-003908,Aarav Bhat,aarav bhat,Complainant,Male,58.0,9894268129,,Bengaluru City,TID-Victim-9313
P0009314,FIR-2023-003908,Amaira Raval,amaira raval,Witness,Female,70.0,,"25/14, Kothari Nagar, Farrukhabad 785595",Bengaluru City,TID-Witness-9314
P0009315,FIR-2024-003909,Urvashi Suresh,suresh urvashi,Accused,Female,31.0,9258044335,"152, Anand Zila, Mysore 907913",Mysuru,TID-OneOff-9315
P0009316,FIR-2024-003909,Quincy Banik,banik quincy,Victim,Male,47.0,9742566415,"63/188, Wali Street, Durg 173490",Mysuru,TID-Victim-9316
P0009317,FIR-2025-003910,Anmol Oak,anmol oak,Accused,Male,40.0,,"02, Shenoy, Katni 674893",Bengaluru City,TID-OneOff-9317
P0009318,FIR-2025-003910,Zayyan Choudhry,choudhry zayyan,Victim,Male,72.0,,"21/850, Pandit Ganj, Ichalkaranji 285358",Bengaluru City,TID-Victim-9318
P0009319,FIR-2026-003911,Arya Sawhney,arya sawhney,Accused,Female,60.0,9345788464,"64/19, Doshi Nagar, Pune 253646",Mangaluru,TID-OneOff-9319
P0009320,FIR-2026-003911,Oni Char,char oni,Suspect,Female,27.0,,"478, Rout Chowk, Nandyal-178151",Mangaluru,TID-OneOff-9320
P0009321,FIR-2026-003911,Vedant Padmanabhan,padmanabhan vedant,Victim,Male,63.0,9770902442,"20, Singhal Circle, Phagwara-476120",Mangaluru,TID-Victim-9321
P0009322,FIR-2023-003912,Qasim D.,d qasim,Accused,Male,58.0,,"32/09, Kalita Marg, Ahmedabad-438768",Hubballi-Dharwad,TID0106
P0009323,FIR-2023-003912,Advika Yohannan,advika yohannan,Victim,Female,58.0,,"01/74, Yogi Path, Ballia-329740",Hubballi-Dharwad,TID-Victim-9323
P0009324,FIR-2023-003912,Tejas Shankar,shankar tejas,Witness,Male,,,"128, Chaudhary Circle, Hindupur-196589",Hubballi-Dharwad,TID-Witness-9324
P0009325,FIR-2024-003913,Qushi Rajagopalan,qushi rajagopalan,Accused,Female,30.0,,"H.No. 218, Bhatti, Sonipat-842393",Shivamogga,TID-OneOff-9325
P0009326,FIR-2024-003913,Harinakshi Dhaliwal,dhaliwal harinakshi,Victim,Female,35.0,9677197127,"H.No. 13, Reddy Nagar, Allahabad 321581",Shivamogga,TID-Victim-9326
P0009327,FIR-2025-003914,Ranbir Kadakia,kadakia ranbir,Accused,Male,53.0,,"930, Prabhakar Street, Jamnagar 671866",Bengaluru City,TID-OneOff-9327
P0009328,FIR-2025-003914,Ganga Manda,ganga manda,Accused,Female,33.0,9314669520,"878, Jayaraman Zila, Surendranagar Dudhrej 948102",Bengaluru City,TID-OneOff-9328
P0009329,FIR-2025-003914,Chaitaly Mohan,chaitaly mohan,Complainant,Female,58.0,9950022814,"H.No. 688, Shenoy Circle, Jabalpur 697046",Bengaluru City,TID-Victim-9329
P0009330,FIR-2025-003914,Wishi Pau,pau wishi,Witness,Female,18.0,9412384545,"09/640, Goswami Street, Nadiad-721070",Bengaluru City,TID-Witness-9330
P0009331,FIR-2026-003915,A. Maharaj,a maharaj,Accused,Male,36.0,9739152308,,Mangaluru,TID0000
P0009332,FIR-2026-003915,Zinal Bhakta,bhakta zinal,Accused,Female,42.0,9557992109,"70, Mannan Zila, Pimpri-Chinchwad-970693",Bengaluru City,TID-OneOff-9332
P0009333,FIR-2026-003915,Naveen Chopra,chopra naveen,Complainant,Male,55.0,9647007176,"078, Tak Street, Korba-346330",Bengaluru City,TID-Victim-9333
P0009334,FIR-2023-003916,Bhavya Khare,bhavya khare,Accused,Female,33.0,9228674009,"H.No. 27, Tripathi Nagar, Mehsana-485419",Mysuru,TID-OneOff-9334
P0009335,FIR-2023-003916,Ishaan Dugar,dugar ishaan,Complainant,Male,,,"H.No. 10, Tak Ganj, Suryapet 410150",Mysuru,TID-Victim-9335
P0009336,FIR-2024-003917,Henry Chawla,chawla henry,Accused,Male,53.0,,"66/895, Shenoy Path, Bhilwara 501979",Gadag,TID-OneOff-9336
P0009337,FIR-2024-003917,Gaurang Parmer,gaurang parmer,Complainant,Male,44.0,9345843101,"H.No. 997, Shanker Road, Thoothukudi-163703",Gadag,TID-Victim-9337
P0009338,FIR-2024-003917,Utkarsh Rajan,rajan utkarsh,Witness,Male,,,,Gadag,TID-Witness-9338
P0009339,FIR-2025-003918,Imaran D.,d imaran,Accused,Male,,9530747414,"42, Virk Ganj, Bidar-485224",Shivamogga,TID0030
P0009340,FIR-2025-003918,Charles Balasubramanian,balasubramanian charles,Accused,Male,58.0,9898105863,"490, Kala, Nangloi Jat-879707",Bengaluru City,TID-OneOff-9340
P0009341,FIR-2025-003918,Onveer Mittal,mittal onveer,Complainant,Male,62.0,9411587782,"253, Patil Street, Noida 858601",Bengaluru City,TID-Victim-9341
P0009342,FIR-2026-003919,Tanveer Khosla,khosla tanveer,Accused,Male,30.0,9470283280,"08/718, Bhattacharyya Chowk, Pali-319429",Bengaluru City,TID-OneOff-9342
P0009343,FIR-2026-003919,Zansi Borde,borde zansi,Complainant,Female,28.0,9468522575,"05, Mander Street, Tadepalligudem 371655",Bengaluru City,TID-Victim-9343
P0009344,FIR-2026-003919,Mekhala Lad,lad mekhala,Witness,Female,27.0,9370542078,"H.No. 910, Padmanabhan Nagar, Panchkula-113649",Bengaluru City,TID-Witness-9344
P0009345,FIR-2023-003920,Harrison Ranganathan,harrison ranganathan,Accused,Male,23.0,9318032946,,Ballari,TID-OneOff-9345
P0009346,FIR-2023-003920,Arjun Baral,arjun baral,Victim,Male,60.0,9694509625,"26/86, Nagy Road, Chennai 073609",Ballari,TID-Victim-9346
P0009347,FIR-2024-003921,Ryan Sethi,ryan sethi,Accused,Male,18.0,9262751593,"93, Chowdhury, Nangloi Jat 801554",Bengaluru City,TID-OneOff-9347
P0009348,FIR-2024-003921,Ekani Doshi,doshi ekani,Victim,Female,59.0,9229425881,,Bengaluru City,TID-Victim-9348
P0009349,FIR-2025-003922,Chandani Walia,chandani walia,Accused,Female,24.0,9104530688,"15/38, Chopra, Ujjain 162291",Vijayapura,TID-OneOff-9349
P0009350,FIR-2025-003922,Zinal Chaudhry,chaudhry zinal,Complainant,Female,41.0,,"H.No. 303, Sandhu, Jhansi-865393",Vijayapura,TID-Victim-9350
P0009351,FIR-2026-003923,Faras Mukherjee,faras mukherjee,Accused,Male,58.0,,"48/889, Verma, Shahjahanpur 386434",Hubballi-Dharwad,TID-OneOff-9351
P0009352,FIR-2026-003923,Yochana Kashyap,kashyap yochana,Accused,Female,50.0,,"49/855, Chaudhary Chowk, Chandigarh-137088",Hubballi-Dharwad,TID-OneOff-9352
P0009353,FIR-2026-003923,Frederick Bansal,bansal frederick,Complainant,Male,58.0,9703534893,,Hubballi-Dharwad,TID-Victim-9353
P0009354,FIR-2026-003923,Vritti Padmanabhan,padmanabhan vritti,Witness,Female,24.0,9257175086,"360, Kade Chowk, Bulandshahr 986699",Hubballi-Dharwad,TID-Witness-9354
P0009355,FIR-2023-003924,Noah Balan,balan noah,Accused,Male,,9810356215,"72/662, Palla Road, Bhalswa Jahangir Pur 221169",Shivamogga,TID-OneOff-9355
P0009356,FIR-2023-003924,Sanaya Rout,rout sanaya,Victim,Female,49.0,9937561722,"H.No. 758, Krishnamurthy Circle, Kakinada 383220",Shivamogga,TID-Victim-9356
P0009357,FIR-2024-003925,Alexander Chandera,alexander chandera,Accused,Male,46.0,9734036506,"H.No. 378, Lall Chowk, Jammu-828073",Shivamogga,TID0003
P0009358,FIR-2024-003925,Kalpit Palan,kalpit palan,Suspect,Male,55.0,9808697285,"H.No. 39, Saha Circle, Haldia 518448",Bengaluru City,TID-OneOff-9358
P0009359,FIR-2024-003925,Rachana Desai,desai rachana,Complainant,Female,24.0,9479454227,,Bengaluru City,TID-Victim-9359
P0009360,FIR-2025-003926,Ayushman Sane,ayushman sane,Accused,Male,34.0,9127505092,,Haveri,TID-OneOff-9360
P0009361,FIR-2025-003926,Advik Master,advik master,Complainant,Male,66.0,,"26/617, Sagar Circle, Kanpur-805771",Haveri,TID-Victim-9361
P0009362,FIR-2025-003926,Wakeeta Nadkarni,nadkarni wakeeta,Witness,Female,55.0,9327513668,,Haveri,TID-Witness-9362
P0009363,FIR-2026-003927,Indrajit Iyengar,indrajit iyengar,Accused,Male,54.0,9897163846,"H.No. 11, Sharma Circle, Meerut-019363",Koppal,TID0116
P0009364,FIR-2026-003927,Ekanta Golla,ekanta golla,Complainant,Female,,9245562634,"551, Sharaf Ganj, Erode-645735",Bengaluru City,TID-Victim-9364
P0009365,FIR-2026-003927,Qadim Khalsa,khalsa qadim,Witness,Male,18.0,9264976816,,Bengaluru City,TID-Witness-9365
P0009366,FIR-2023-003928,Leena Jayaraman,jayaraman leena,Accused,Female,44.0,9329509408,"13/63, Chatterjee Ganj, Sirsa 770768",Chitradurga,TID0086
P0009367,FIR-2023-003928,Sara Rajagopal,rajagopal sara,Complainant,Female,22.0,,"51, Gala, Udaipur-574828",Shivamogga,TID-Victim-9367
P0009368,FIR-2024-003929,URISHILLA DUGAR,dugar urishilla,Accused,Female,44.0,,"99/35, Deep Circle, Jamshedpur-292348",Bengaluru City,TID0037
P0009369,FIR-2024-003929,Chaitaly Sengupta,chaitaly sengupta,Complainant,Female,18.0,9642202510,"74/36, Madan Road, Pimpri-Chinchwad 516795",Bengaluru Rural,TID-Victim-9369
P0009370,FIR-2025-003930,Akshay Ben,akshay ben,Accused,Male,40.0,9734060628,,Chikkamagaluru,TID-OneOff-9370
P0009371,FIR-2025-003930,Andrew Nadig,andrew nadig,Accused,Male,55.0,9621450038,"H.No. 90, Sane Nagar, Gandhidham-505441",Chikkamagaluru,TID-OneOff-9371
P0009372,FIR-2025-003930,Timothy Bandi,bandi timothy,Complainant,Male,41.0,9779451332,,Chikkamagaluru,TID-Victim-9372
P0009373,FIR-2025-003930,Rachana Manne,manne rachana,Witness,Female,43.0,,"71, Pall Marg, Miryalaguda-604862",Chikkamagaluru,TID-Witness-9373
P0009374,FIR-2026-003931,Nidhi Grover,grover nidhi,Accused,Female,47.0,9512913140,"H.No. 22, Mohan Path, Sangli-Miraj & Kupwad 047346",Mangaluru,TID-OneOff-9374
P0009375,FIR-2026-003931,Harish Ratta,harish ratta,Complainant,Male,39.0,9646988481,"H.No. 45, Morar Ganj, Dibrugarh-027146",Mangaluru,TID-Victim-9375
P0009376,FIR-2026-003931,Pallavi Sule,pallavi sule,Witness,Female,,9244463101,,Mangaluru,TID-Witness-9376
P0009377,FIR-2023-003932,Ethan Ahluwalia,ahluwalia ethan,Accused,Male,,9129635852,"10/371, Dugar, Shimoga 638017",Shivamogga,TID0146
P0009378,FIR-2023-003932,Tamanna Nanda,nanda tamanna,Suspect,Female,23.0,9745483962,"H.No. 116, Solanki Circle, Berhampur-062191",Vijayapura,TID-OneOff-9378
P0009379,FIR-2023-003932,Robert Shanker,robert shanker,Complainant,Male,,9538177218,,Vijayapura,TID-Victim-9379
P0009380,FIR-2024-003933,Yamini Bava,bava yamini,Accused,Female,52.0,9844361751,"134, Merchant Road, Jamshedpur 228816",Bengaluru City,TID-OneOff-9380
P0009381,FIR-2024-003933,Upasna Ben,ben upasna,Complainant,Female,64.0,9483880523,"37/704, Pandya Path, Khora  423268",Bengaluru City,TID-Victim-9381
P0009382,FIR-2024-003933,Krishna Mital,krishna mital,Witness,Female,,9618990257,"53/41, Ghose Path, Begusarai-604188",Bengaluru City,TID-Witness-9382
P0009383,FIR-2025-003934,Kashvi Thaker,kashvi thaker,Accused,Female,22.0,9553116785,"61/760, Hayer Path, Serampore-822124",Davanagere,TID-OneOff-9383
P0009384,FIR-2025-003934,Gautam Ranganathan,gautam ranganathan,Accused,Male,19.0,9485912119,"H.No. 42, Natt Nagar, Panchkula 624651",Davanagere,TID-OneOff-9384
P0009385,FIR-2025-003934,Unnati Sur,sur unnati,Complainant,Female,21.0,9914925695,"68/679, Kunda Zila, Ambattur-623004",Davanagere,TID-Victim-9385
P0009386,FIR-2025-003934,Ishwar Narayanan,ishwar narayanan,Witness,Male,,,,Davanagere,TID-Witness-9386
P0009387,FIR-2026-003935,Faras Batra,batra faras,Accused,Male,45.0,9887553383,"49, Sen Path, Bangalore-791134",Raichur,TID-OneOff-9387
P0009388,FIR-2026-003935,Unnati Karan,karan unnati,Victim,Female,60.0,9987033292,"20, Ganesh Circle, Ahmedabad 497222",Raichur,TID-Victim-9388
P0009389,FIR-2026-003935,Vedika Tata,tata vedika,Witness,Female,39.0,,"482, Sunder Chowk, Aizawl-496959",Raichur,TID-Witness-9389
P0009390,FIR-2023-003936,Veer Chaudry,chaudry veer,Accused,Male,50.0,,"848, Anne Ganj, Nagercoil 806317",Bengaluru City,TID-OneOff-9390
P0009391,FIR-2023-003936,Zarna Kannan,kannan zarna,Complainant,Female,,9217589589,"924, Bhattacharyya Street, Hazaribagh 411656",Bengaluru City,TID-Victim-9391
P0009392,FIR-2024-003937,Anthony Oommen,anthony oommen,Accused,Male,46.0,9291659930,"H.No. 91, Dani Ganj, Munger 612975",Bengaluru City,TID-OneOff-9392
P0009393,FIR-2024-003937,Jeet Rout,jeet rout,Complainant,Male,21.0,,"635, Narula Marg, Siliguri-490509",Bengaluru City,TID-Victim-9393
P0009394,FIR-2025-003938,Azaan Bava,azaan bava,Accused,Male,35.0,,"51/212, Baral Ganj, Mysore-988136",Haveri,TID-OneOff-9394
P0009395,FIR-2025-003938,Nisha Dhillon,dhillon nisha,Victim,Female,40.0,,"79/692, Bal Chowk, Giridih-116872",Haveri,TID-Victim-9395
P0009396,FIR-2026-003939,Ekaraj Koshy,ekaraj koshy,Accused,Male,39.0,9835098955,"33/287, Ray Road, Amravati-271401",Shivamogga,TID0028
P0009397,FIR-2026-003939,Yochana Bera,bera yochana,Victim,Female,62.0,9653367669,"07/67, Choudhury Nagar, Shivpuri 007095",Chikkamagaluru,TID-Victim-9397
P0009398,FIR-2023-003940,Om Chaudry,chaudry om,Accused,Male,,9849621470,"28/59, Chatterjee Road, Mangalore 095787",Udupi,TID0009
P0009399,FIR-2023-003940,Joshua Raman,joshua raman,Victim,Male,,9503899954,,Mangaluru,TID-Victim-9399
P0009400,FIR-2024-003941,Patrick Munshi,munshi patrick,Accused,Male,30.0,,"41/515, Krishnamurthy Chowk, Dibrugarh 864652",Bengaluru City,TID-OneOff-9400
P0009401,FIR-2024-003941,Vasana Bhagat,bhagat vasana,Victim,Female,22.0,,"H.No. 23, Dora Circle, Mysore-218396",Bengaluru City,TID-Victim-9401
P0009402,FIR-2025-003942,Bhavya Mallick,bhavya mallick,Accused,Female,22.0,9870149304,"83/683, Morar Ganj, Thane 048350",Koppal,TID0120
P0009403,FIR-2025-003942,Reva Khare,khare reva,Victim,Female,74.0,9913657067,"57/029, Bava Zila, Siwan-030620",Davanagere,TID-Victim-9403
P0009404,FIR-2026-003943,Bakhshi Walia,bakhshi walia,Accused,Male,46.0,9415143362,"H.No. 73, Dalal Street, Pondicherry 298605",Mysuru,TID0046
P0009405,FIR-2026-003943,Barkha Kothari,barkha kothari,Victim,Female,47.0,9364867655,,Bengaluru City,TID-Victim-9405
P0009406,FIR-2023-003944,Bakhshi Sen,bakhshi sen,Accused,Male,53.0,9897126421,"991, Kurian Marg, Phusro 164990",Chikkamagaluru,TID-OneOff-9406
P0009407,FIR-2023-003944,Quincy Sood,quincy sood,Victim,Male,28.0,,"H.No. 06, Bhavsar Zila, Tinsukia-749755",Chikkamagaluru,TID-Victim-9407
P0009408,FIR-2024-003945,Rayaan Loke,loke rayaan,Accused,Male,34.0,,"86/578, Krishnamurthy Ganj, Karnal-287104",Bagalkote,TID-OneOff-9408
P0009409,FIR-2024-003945,Kevin Pathak,kevin pathak,Suspect,Male,59.0,9985115148,"045, Puri, Anantapur 760289",Bagalkote,TID-OneOff-9409
P0009410,FIR-2024-003945,Falan Malhotra,falan malhotra,Complainant,Male,35.0,9853005971,"H.No. 729, Sarkar Road, Malegaon-156065",Bagalkote,TID-Victim-9410
P0009411,FIR-2025-003946,Omkaar Pal,omkaar pal,Accused,Male,46.0,9513427848,"48, Panchal Zila, Bhusawal-463896",Chikkaballapura,TID-OneOff-9411
P0009412,FIR-2025-003946,Yashoda Kaul,kaul yashoda,Victim,Female,28.0,9584143777,"40/93, Halder Path, Jammu-267279",Chikkaballapura,TID-Victim-9412
P0009413,FIR-2026-003947,Nihal Nayak,nayak nihal,Accused,Male,53.0,,"H.No. 87, Basu Ganj, Moradabad 727486",Bengaluru City,TID-OneOff-9413
P0009414,FIR-2026-003947,Diya Oak,diya oak,Victim,Female,25.0,,"33/474, Prashad Nagar, Gaya-246572",Bengaluru City,TID-Victim-9414
P0009415,FIR-2026-003947,Utkarsh Borah,borah utkarsh,Witness,Male,70.0,9105753446,"15, Arya Road, Sonipat-528319",Bengaluru City,TID-Witness-9415
P0009416,FIR-2023-003948,Logan Kaul,kaul logan,Accused,Male,37.0,9468018252,"013, Shan Path, Ichalkaranji-713177",Bengaluru City,TID-OneOff-9416
P0009417,FIR-2023-003948,Yagnesh Borah,borah yagnesh,Complainant,Male,74.0,9477812498,"310, Joshi Street, Surendranagar Dudhrej 937158",Bengaluru City,TID-Victim-9417
P0009418,FIR-2024-003949,Matthew Bath,bath matthew,Accused,Male,24.0,9500545704,"188, Sarin Street, Kurnool 724875",Bengaluru City,TID-OneOff-9418
P0009419,FIR-2024-003949,Jai Madan,jai madan,Complainant,Male,74.0,,"669, Kant Path, Surat 567827",Bengaluru City,TID-Victim-9419
P0009420,FIR-2025-003950,Balveer Comar,balveer comar,Accused,Male,33.0,9267354927,"H.No. 505, Saini Ganj, Firozabad-001980",Kalaburagi,TID-OneOff-9420
P0009421,FIR-2025-003950,Sathvik Nagar,nagar sathvik,Victim,Male,50.0,9482212666,"46/807, Thakur Road, Hindupur 782009",Kalaburagi,TID-Victim-9421
P0009422,FIR-2026-003951,Karan E.,e karan,Accused,Male,35.0,9356287095,,Belagavi,TID0103
P0009423,FIR-2026-003951,Zansi Dutta,dutta zansi,Complainant,Female,50.0,9124612297,,Kolar,TID-Victim-9423
P0009424,FIR-2026-003951,Unni Sridhar,sridhar unni,Witness,Female,62.0,,,Kolar,TID-Witness-9424
P0009425,FIR-2023-003952,Rachit Vyas,rachit vyas,Accused,Male,,9123472685,"54/65, Mishra Marg, Ballia 947539",Bengaluru City,TID-OneOff-9425
P0009426,FIR-2023-003952,Krishna Grewal,grewal krishna,Complainant,Male,41.0,9648293394,"77/855, Nigam Road, Vellore-986425",Bengaluru City,TID-Victim-9426
P0009427,FIR-2024-003953,Chakradhar Varkey,chakradhar varkey,Accused,Male,44.0,,"428, Sankar Ganj, Thiruvananthapuram 944046",Belagavi,TID-OneOff-9427
