account_id,holder_name,bank,district,is_mule
ACC003586,Zaitra Wason,IDBI Bank,Bengaluru City,true
ACC003587,Ekapad Krishnan,HDFC Bank,Bengaluru City,false
ACC003588,Baljiwan Savanta,Canara Bank,Bengaluru City,false
ACC003589,Thomas Mahal,Axis Bank,Bengaluru City,false
ACC003590,Saksham Divan,HDFC Bank,Bengaluru City,true
ACC003591,Qabil Tata,SBI,Kolar,false
ACC003592,Fitan Bala,PNB,Bengaluru City,false
ACC003593,Gayathri Mishra,ICICI Bank,Bengaluru City,false
ACC003594,Aryan Magar,IDBI Bank,Chikkamagaluru,false
ACC003595,Daniel Wason,Canara Bank,Bidar,false
ACC003596,Zayyan Rao,Yes Bank,Bengaluru City,false
ACC003597,Omkaar Lalla,Bank of Baroda,Haveri,false
ACC003598,Chandani Yogi,Bank of Baroda,Ramanagara,false
ACC003599,Azad Mani,Bank of Baroda,Bengaluru City,false
ACC003600,Chaitanya Zacharia,Kotak Mahindra,Bagalkote,false
ACC003601,Zayan Samra,PNB,Bengaluru City,false
ACC003602,Rayaan Bajwa,ICICI Bank,Gadag,false
ACC003603,Priya Khanna,PNB,Vijayapura,false
ACC003604,Darpan Narula,HDFC Bank,Shivamogga,false
ACC003605,Vidhi Modi,Axis Bank,Bengaluru City,false
ACC003606,Veer Aurora,Karnataka Bank,Mandya,false
ACC003607,Ikbal Lata,ICICI Bank,Bengaluru City,false
ACC003608,Vihaan Magar,Kotak Mahindra,Koppal,false
ACC003609,Isaiah I.,ICICI Bank,Bengaluru City,false
ACC003610,Wazir Palla,Yes Bank,Bengaluru City,false
ACC003611,Chatura Kothari,PNB,Bengaluru City,false
ACC003612,Robert Suresh,Kotak Mahindra,Kalaburagi,false
ACC003613,Bhavika N.,Bank of Baroda,Kalaburagi,false
ACC003614,Devika Andra,Karnataka Bank,Chikkamagaluru,false
ACC003615,Oviya Wali,Union Bank,Hubballi-Dharwad,false
ACC003616,Sudiksha Kalla,PNB,Bengaluru City,true
ACC003617,Udant Wagle,HDFC Bank,Bengaluru City,false
ACC003618,Edhitha Ahluwalia,Karnataka Bank,Bengaluru City,false
ACC003619,Isaiah Issac,Canara Bank,Shivamogga,false
ACC003620,Alexander C.,Axis Bank,Ramanagara,false
ACC003621,Damini Lal,Canara Bank,Mysuru,false
ACC003622,Pooja Gour,Yes Bank,Bengaluru City,false
ACC003623,Umang Amble,Axis Bank,Bengaluru City,false
ACC003624,Saksham Shenoy,SBI,Bengaluru City,true
ACC003625,Utkarsh Warrior,ICICI Bank,Bengaluru City,true
ACC003626,Jalsa Gour,PNB,Belagavi,false
ACC003627,Varenya Comar,Union Bank,Kalaburagi,false
ACC003628,Gabriel Mander,IDBI Bank,Bengaluru City,false
ACC003629,Ridhi Edwina,Union Bank,Kolar,false
ACC003630,Gaurang Raj,PNB,Gadag,false
ACC003631,Rudra Trivedi,Karnataka Bank,Bengaluru City,false
ACC003632,Krish Shetty,IDBI Bank,Bengaluru City,true
ACC003633,Darika Ghose,IDBI Bank,Bengaluru City,false
ACC003634,Hitesh Boase,Kotak Mahindra,Bengaluru City,false
ACC003635,Ranveer Kashyap,IDBI Bank,Belagavi,false
ACC003636,Luke Tata,Bank of Baroda,Bengaluru City,true
ACC003637,Saanvi Virk,Union Bank,Bengaluru City,false
ACC003638,Libni Kohli,Axis Bank,Tumakuru,false
ACC003639,Oliver Sule,PNB,Mandya,false
ACC003640,Charles Mangal,Axis Bank,Bengaluru City,true
ACC003641,Bimala Hegde,Karnataka Bank,Bengaluru City,false
ACC003642,Kai Warrior,SBI,Bengaluru City,true
ACC003643,Udyati  Malhotra,Bank of Baroda,Bengaluru City,false
ACC003644,Janya Sarna,IDBI Bank,Bengaluru City,false
ACC003645,Andrew Bali,Yes Bank,Bengaluru City,true
ACC003646,Manan Dalal,Canara Bank,Bengaluru City,false
ACC003647,Nathaniel Doctor,IDBI Bank,Shivamogga,false
ACC003648,Chasmum Nanda,Axis Bank,Bengaluru City,true
ACC003649,Siya Prabhakar,Yes Bank,Bengaluru City,false
ACC003650,Nidra M.,Union Bank,Bengaluru City,false
ACC003651,Januja Vyas,Axis Bank,Chikkaballapura,false
ACC003652,Gautam Saha,Axis Bank,Bengaluru City,true
ACC003653,Netra Parmar,SBI,Ballari,false
ACC003654,Dhruv Chaudhuri,ICICI Bank,Hassan,false
ACC003655,Hitesh Zacharia,Bank of Baroda,Mandya,false
ACC003656,Aditya Pal,Axis Bank,Bengaluru City,false
ACC003657,Bhavani Rao,Karnataka Bank,Bengaluru City,true
ACC003658,Matthew Ben,HDFC Bank,Bengaluru City,false
ACC003659,Lila Sodhi,Karnataka Bank,Ballari,false
ACC003660,Qushi Balan,Karnataka Bank,Chamarajanagar,false
ACC003661,Indira Tella,Karnataka Bank,Bengaluru City,true
ACC003662,Falan Ravel,Karnataka Bank,Bengaluru City,false
ACC003663,Joshua Sami,Bank of Baroda,Udupi,false
ACC003664,Forum Kari,IDBI Bank,Bengaluru City,false
ACC003665,Jackson Subramanian,Axis Bank,Haveri,false
ACC003666,Victor Yadava,Union Bank,Bengaluru City,false
ACC003667,Frado Sur,Union Bank,Kalaburagi,false
ACC003668,Bhavna Cherian,ICICI Bank,Bengaluru City,false
ACC003669,Tanvi Sunder,Canara Bank,Bengaluru City,true
ACC003670,Kai Mitter,Yes Bank,Vijayapura,false
ACC003671,Hredhaan Jain,ICICI Bank,Bengaluru City,true
ACC003672,Vivaan Grewal,Axis Bank,Bengaluru City,false
ACC003673,Aarini Manda,Axis Bank,Chikkamagaluru,false
ACC003674,Gautam Nayar,Yes Bank,Udupi,false
ACC003675,Charles Yogi,PNB,Chitradurga,false
ACC003676,M. Datta,PNB,Hassan,false
ACC003677,Oviya Chana,Karnataka Bank,Bengaluru City,true
ACC003678,Hardik Kant,Union Bank,Bengaluru Rural,false
ACC003679,Nisha Bumb,HDFC Bank,Bengaluru City,true
ACC003680,Edhitha Sule,IDBI Bank,Bagalkote,false
ACC003681,Nathan Chahal,Yes Bank,Belagavi,false
ACC003682,Waida Dugar,PNB,Belagavi,false
ACC003683,Falguni Menon,Canara Bank,Vijayapura,false
ACC003684,Abha Aurora,Karnataka Bank,Bengaluru City,true
ACC003685,Wriddhish Sastry,Bank of Baroda,Bengaluru City,false
ACC003686,Abhiram Deshpande,Axis Bank,Bengaluru City,true
ACC003687,Harinakshi Chandra,Karnataka Bank,Bengaluru City,false
ACC003688,Pahal Pandit,Yes Bank,Kolar,false
ACC003689,Riya Babu,Canara Bank,Chitradurga,false
ACC003690,Karan Choudhury,Karnataka Bank,Bengaluru City,false
ACC003691,Gautam Sarin,Karnataka Bank,Bengaluru Rural,false
ACC003692,Avi Oza,Axis Bank,Bengaluru City,false
ACC003693,Azad Dixit,PNB,Bengaluru City,false
ACC003694,Unni Sami,ICICI Bank,Bengaluru City,true
ACC003695,Harinakshi Tata,Axis Bank,Hassan,false
ACC003696,Ekapad Naik,Kotak Mahindra,Bengaluru City,false
ACC003697,Aarna More,Bank of Baroda,Kolar,false
ACC003698,Tanish Iyer,ICICI Bank,Bengaluru City,false
ACC003699,Ekbal Manda,IDBI Bank,Mangaluru,false
ACC003700,Meghana Varma,Kotak Mahindra,Udupi,false
ACC003701,T. Rastogi,IDBI Bank,Dakshina Kannada,false
ACC003702,Pratyush Vaidya,Axis Bank,Raichur,false
ACC003703,Karan Bajaj,PNB,Bidar,false
ACC003704,Manan Setty,Bank of Baroda,Bengaluru City,false
ACC003705,Nitara Bhatt,SBI,Chikkamagaluru,false
ACC003706,Mitali Chandra,Canara Bank,Bengaluru City,false
ACC003707,Hitesh Tata,Kotak Mahindra,Bengaluru City,false
ACC003708,Max Ganesan,Karnataka Bank,Bengaluru City,false
ACC003709,Warinder Chaudhry,Canara Bank,Bengaluru City,false
ACC003710,Qabil Barala,ICICI Bank,Tumakuru,false
ACC003711,Isaac Dewana,IDBI Bank,Chamarajanagar,false
ACC003712,Nathaniel Walla,IDBI Bank,Bengaluru City,true
ACC003713,Anita Sunder,Union Bank,Bengaluru City,true
ACC003714,Radhika Mani,Kotak Mahindra,Bengaluru City,false
ACC003715,Aryan Pradhan,Canara Bank,Bengaluru City,false
ACC003716,Megha Kashyap,Kotak Mahindra,Bengaluru City,false
ACC003717,Warhi Banik,Canara Bank,Chitradurga,false
ACC003718,Rayaan Madan,HDFC Bank,Dakshina Kannada,false
ACC003719,Ekapad Ghosh,Axis Bank,Vijayapura,false
ACC003720,Aayush Karpe,PNB,Belagavi,false
ACC003721,Aarna Puri,HDFC Bank,Mangaluru,false
ACC003722,Darpan Murty,Canara Bank,Shivamogga,false
ACC003723,Logan Dugal,ICICI Bank,Vijayapura,false
ACC003724,Devansh Kade,Bank of Baroda,Bengaluru City,true
ACC003725,Udarsh Majumdar,IDBI Bank,Tumakuru,false
ACC003726,Yuvraj Sampath,Canara Bank,Udupi,false
ACC003727,Aayush Sidhu,HDFC Bank,Bengaluru City,false
ACC003728,Matthew Guha,IDBI Bank,Ramanagara,false
ACC003729,Radhika Brar,Yes Bank,Raichur,false
ACC003730,Garima Sachdeva,Karnataka Bank,Bengaluru City,false
ACC003731,Warda Bhargava,IDBI Bank,Bengaluru City,true
ACC003732,Darsh Murthy,SBI,Bengaluru City,false
ACC003733,Arjun Ganesh,Union Bank,Bengaluru City,false
ACC003734,Dev Vasa,HDFC Bank,Bengaluru City,false
ACC003735,Ubika Bal,HDFC Bank,Bengaluru City,true
ACC003736,Girik Rattan,Yes Bank,Ballari,false
ACC003737,Pooja Deep,Bank of Baroda,Bengaluru City,false
ACC003738,Tejas Oza,Yes Bank,Davanagere,false
ACC003739,Kiaan Parsa,Union Bank,Bengaluru City,false
ACC003740,Keya Loyal,Axis Bank,Uttara Kannada,false
ACC003741,Isaiah Ghose,Yes Bank,Mysuru,false
ACC003742,Deepa Tiwari,Yes Bank,Kalaburagi,false
ACC003743,Pratyush Handa,Canara Bank,Bengaluru City,false
ACC003744,Yashoda Chanda,HDFC Bank,Mysuru,false
ACC003745,Joshua Warrior,Union Bank,Bengaluru City,false
ACC003746,Hamsini Kamdar,IDBI Bank,Bengaluru City,true
ACC003747,Jatin Cheema,Yes Bank,Bengaluru City,false
ACC003748,Bhavika Kala,Kotak Mahindra,Kalaburagi,false
ACC003749,Champak Karpe,Axis Bank,Udupi,false
ACC003750,Charan Vaidya,Yes Bank,Ramanagara,false
ACC003751,Ria Kara,Kotak Mahindra,Bidar,false
ACC003752,Ekiya Jhaveri,Canara Bank,Bengaluru City,true
ACC003753,William Bhalla,HDFC Bank,Mangaluru,false
ACC003754,Ayaan Sane,PNB,Bengaluru Rural,false
ACC003755,Ijaya Char,IDBI Bank,Kalaburagi,false
ACC003756,Tanveer Sekhon,Kotak Mahindra,Bengaluru Rural,false
ACC003757,Chavvi Borah,SBI,Bagalkote,false
ACC003758,Timothy Sathe,PNB,Bengaluru City,false
ACC003759,Vasatika Butala,Karnataka Bank,Bengaluru City,false
ACC003760,Om Sharma,Axis Bank,Bengaluru City,false
ACC003761,Vincent Prabhakar,ICICI Bank,Bengaluru City,false
ACC003762,Vedant Babu,Yes Bank,Bengaluru Rural,false
ACC003763,Nisha Mohan,Yes Bank,Kolar,false
ACC003764,DEVANSH SOMAN,Yes Bank,Gadag,false
ACC003765,Aarnav Bains,Yes Bank,Bengaluru City,false
ACC003766,Eshana Bir,Yes Bank,Bengaluru City,false
ACC003767,Faris Uppal,HDFC Bank,Bengaluru City,false
ACC003768,Mohammed Talwar,HDFC Bank,Bengaluru City,false
ACC003769,Dayamai Shroff,Yes Bank,Bengaluru City,false
ACC003770,Ria Deep,Canara Bank,Chikkaballapura,false
ACC003771,Janya Balasubramanian,PNB,Koppal,false
ACC003772,Chakradev Batta,Karnataka Bank,Bengaluru City,false
ACC003773,Shaurya Chakraborty,SBI,Bengaluru City,true
ACC003774,Jalsa Rattan,Karnataka Bank,Uttara Kannada,false
ACC003775,Manan Pradhan,Karnataka Bank,Bengaluru City,false
ACC003776,Jonathan Chada,IDBI Bank,Bengaluru City,false
ACC003777,Wakeeta Reddy,Kotak Mahindra,Hassan,false
ACC003778,Samaksh Agrawal,HDFC Bank,Bengaluru City,false
ACC003779,Ikshita Bawa,SBI,Yadgir,false
ACC003780,Anvi Kalita,Axis Bank,Vijayapura,false
ACC003781,Nakul  Rattan,IDBI Bank,Bengaluru City,false
ACC003782,Alexander Morar,IDBI Bank,Bengaluru City,false
ACC003783,Abhimanyu Ramanathan,PNB,Mandya,false
ACC003784,Samuel Pai,Kotak Mahindra,Bengaluru City,false
ACC003785,Karan Bir,HDFC Bank,Raichur,false
ACC003786,Rayaan  Barad,Union Bank,Chamarajanagar,false
ACC003787,Bakhshi Murthy,IDBI Bank,Bengaluru City,false
ACC003788,Lekha Vyas,HDFC Bank,Dakshina Kannada,false
ACC003789,Abeer Kade,Kotak Mahindra,Ballari,false
ACC003790,Nicholas Wason,ICICI Bank,Chamarajanagar,false
ACC003791,Wridesh Mani,PNB,Bengaluru City,false
ACC003792,Harshil Kapadia,PNB,Yadgir,false
ACC003793,Nilima Goyal,Axis Bank,Bengaluru City,true
ACC003794,Raksha Sood,HDFC Bank,Ballari,false
ACC003795,Advik Uppal,Bank of Baroda,Bengaluru City,false
ACC003796,Yug Bala,Union Bank,Bidar,false
ACC003797,Nachiket  Rastogi,Bank of Baroda,Kalaburagi,false
ACC003798,Manya Dhawan,PNB,Koppal,false
ACC003799,Theodore V.,Union Bank,Udupi,false
ACC003800,Fitan Kadakia,Axis Bank,Bengaluru City,true
ACC003801,Jacob Hayer,ICICI Bank,Udupi,false
ACC003802,Turvi Nagar,Karnataka Bank,Chikkamagaluru,false
ACC003803,Rayaan Borde,Axis Bank,Bengaluru City,true
ACC003804,Chakradev Nagar,Kotak Mahindra,Bengaluru City,false
ACC003805,Daksha Thakkar,Canara Bank,Bengaluru City,false
ACC003806,Kevin Yogi,Kotak Mahindra,Davanagere,false
ACC003807,Lekha Doctor,HDFC Bank,Bagalkote,false
ACC003808,Jackson Tiwaria,Yes Bank,Uttara Kannada,false
ACC003809,Yashoda Bajaj,Union Bank,Chitradurga,false
ACC003810,Wazir Naidu,SBI,Bengaluru City,true
ACC003811,Isaac Hari,Canara Bank,Bengaluru City,false
ACC003812,Orinder Kala,Kotak Mahindra,Bengaluru City,false
ACC003813,Mahika Chandra,Kotak Mahindra,Bengaluru City,false
ACC003814,Banjeet Buch,SBI,Bengaluru City,false
ACC003815,Ishwar Bail,IDBI Bank,Koppal,false
ACC003816,Dominic Chokshi,Bank of Baroda,Bagalkote,false
ACC003817,Advik Maharaja,HDFC Bank,Bengaluru City,true
ACC003818,Ekansh De,PNB,Yadgir,false
ACC003819,Yutika Varughese,Union Bank,Bengaluru City,false
ACC003820,Bahadurjit Vig,Yes Bank,Bengaluru City,false
ACC003821,GIRISH YADAV,Karnataka Bank,Bengaluru City,false
ACC003822,Darpan Subramaniam,IDBI Bank,Bengaluru City,false
ACC003823,Chandani Shere,SBI,Bengaluru City,false
ACC003824,Champak Bora,Union Bank,Chikkaballapura,false
ACC003825,Rushil Parikh,HDFC Bank,Hubballi-Dharwad,false
ACC003826,CALEB SAMI,IDBI Bank,Raichur,false
ACC003827,Samar Chaudhuri,SBI,Bengaluru City,true
ACC003828,Shravya Dyal,ICICI Bank,Bengaluru City,false
ACC003829,Eesha De,ICICI Bank,Bengaluru Rural,false
ACC003830,Ria Sabharwal,Union Bank,Bagalkote,false
ACC003831,Manbir D.,Yes Bank,Shivamogga,false
ACC003832,Zayyan Venkataraman,ICICI Bank,Ballari,false
ACC003833,Pranit Kala,SBI,Gadag,false
ACC003834,Ikshita Sachdev,Karnataka Bank,Ramanagara,false
ACC003835,Neelima Rastogi,Karnataka Bank,Bengaluru City,false
ACC003836,Dayita Karpe,SBI,Bagalkote,false
ACC003837,Jagdish Khurana,HDFC Bank,Bengaluru City,false
ACC003838,Jagat Gaba,ICICI Bank,Bengaluru City,false
ACC003839,Champak C.,Union Bank,Bengaluru City,false
ACC003840,Tanvi Dugar,Canara Bank,Haveri,false
ACC003841,Jhalak Krish,Axis Bank,Udupi,false
ACC003842,Bhavna Rana,ICICI Bank,Bengaluru City,false
ACC003843,Azaan Dube,Yes Bank,Mandya,false
ACC003844,Shivani Kant,Axis Bank,Tumakuru,false
ACC003845,Yadavi Morar,Karnataka Bank,Raichur,false
ACC003846,Advay Bhalla,Axis Bank,Bengaluru City,false
ACC003847,Robert Lanka,ICICI Bank,Mangaluru,false
ACC003848,Nirja Butala,HDFC Bank,Bengaluru City,false
ACC003849,Prisha Purohit,Karnataka Bank,Bengaluru City,false
ACC003850,Arin Koshy,Axis Bank,Bengaluru City,false
ACC003851,GIRISH YADAV,SBI,Mangaluru,false
ACC003852,Jai Singh,Kotak Mahindra,Bengaluru City,false
ACC003853,Ekbal Lad,HDFC Bank,Vijayapura,false
ACC003854,Shaurya Modi,ICICI Bank,Vijayapura,false
ACC003855,Neelima Warrior,Union Bank,Bengaluru City,false
ACC003856,Panini Pant,Union Bank,Hassan,false
ACC003857,Ira Thakkar,Yes Bank,Bagalkote,false
ACC003858,Varenya Ben,Axis Bank,Yadgir,false
ACC003859,Matthew Sarin,IDBI Bank,Yadgir,false
ACC003860,Meera Vora,Karnataka Bank,Bidar,false
ACC003861,Darika Ghose,Canara Bank,Bengaluru City,false
ACC003862,Urvi Chand,Karnataka Bank,Bengaluru City,true
ACC003863,Balendra Garg,Karnataka Bank,Bengaluru City,false
ACC003864,Yuvraj Apte,Yes Bank,Udupi,false
ACC003865,Ryan Warrior,ICICI Bank,Bengaluru City,false
ACC003866,Zehaan Chaudhary,Yes Bank,Vijayapura,false
ACC003867,Balhaar Om,Bank of Baroda,Bengaluru City,true
ACC003868,Lajita Mukhopadhyay,SBI,Shivamogga,false
ACC003869,Brinda Suri,SBI,Chikkaballapura,false
ACC003870,Hema Varkey,HDFC Bank,Tumakuru,false
ACC003871,Girik Sarraf,ICICI Bank,Bengaluru City,true
ACC003872,Chatura Barad,Canara Bank,Chikkaballapura,false
ACC003873,Ekalinga Karpe,Yes Bank,Ballari,false
ACC003874,Krisha Devi,Bank of Baroda,Hubballi-Dharwad,false
ACC003875,Bhavika Zachariah,SBI,Bengaluru City,false
ACC003876,U. Dugar,ICICI Bank,Vijayapura,false
ACC003877,Isaiah Issac,IDBI Bank,Davanagere,false
ACC003878,Falan Ravel,Yes Bank,Mangaluru,false
ACC003879,Tanveer Uppal,Canara Bank,Bengaluru City,false
ACC003880,Zayyan Kumer,Axis Bank,Hassan,false
ACC003881,Liam Shere,ICICI Bank,Chamarajanagar,false
ACC003882,Pranit Banik,Kotak Mahindra,Bengaluru City,false
ACC003883,Yashoda Chawla,Yes Bank,Bengaluru City,false
ACC003884,Onkar Hegde,Union Bank,Davanagere,false
ACC003885,Qarin Sant,IDBI Bank,Bengaluru City,false
ACC003886,Shivani Kannan,Union Bank,Bengaluru City,false
ACC003887,Utkarsh Sekhon,IDBI Bank,Haveri,false
ACC003888,Yug Chad,Canara Bank,Gadag,false
ACC003889,Om Batra,Karnataka Bank,Mysuru,false
ACC003890,Udarsh Minhas,Yes Bank,Bengaluru City,false
ACC003891,Rohan Mahal,PNB,Hubballi-Dharwad,false
ACC003892,Matthew Dasgupta,Yes Bank,Chamarajanagar,false
ACC003893,Bhavika Devi,PNB,Hubballi-Dharwad,false
ACC003894,Urishilla Nagy,IDBI Bank,Bengaluru City,false
ACC003895,Robert L.,Yes Bank,Belagavi,false
ACC003896,Fitan Parmar,ICICI Bank,Bengaluru City,false
ACC003897,Chatresh Seshadri,SBI,Bengaluru City,true
ACC003898,Tanish Bhakta,IDBI Bank,Chikkamagaluru,false
ACC003899,Christopher Jha,Union Bank,Bengaluru City,false
ACC003900,Saanvi Virk,Union Bank,Bengaluru City,false
ACC003901,Amaira Hora,Karnataka Bank,Bengaluru City,false
ACC003902,Xalak Hayre,Canara Bank,Belagavi,false
ACC003903,Aarini Varkey,ICICI Bank,Tumakuru,false
ACC003904,Isaac Dewan,Yes Bank,Raichur,false
ACC003905,Ekani Batra,Bank of Baroda,Kolar,false
ACC003906,Dominic Mitala,Yes Bank,Mysuru,false
ACC003907,Onveer Pingle,Axis Bank,Bengaluru City,false
ACC003908,Pallavi Majumdar,Yes Bank,Mangaluru,false
ACC003909,Udant Narayanan,ICICI Bank,Bengaluru City,false
ACC003910,Samaksh Lalla,Axis Bank,Ramanagara,false
ACC003911,Shivansh Swaminathan,Karnataka Bank,Bengaluru City,false
ACC003912,Mitesh Padmanabhan,Union Bank,Bagalkote,false
ACC003913,Shivansh Badami,PNB,Mandya,false
ACC003914,Rehaan Saha,Axis Bank,Bagalkote,false
ACC003915,Harinakshi Chhabra,SBI,Gadag,false
ACC003916,Udant Kapadia,IDBI Bank,Ballari,false
ACC003917,Ojasvi Suresh,HDFC Bank,Belagavi,false
ACC003918,Balendra Saran,Bank of Baroda,Kalaburagi,false
ACC003919,Isha Sha,Axis Bank,Yadgir,false
ACC003920,Utkarsh Bhavsar,ICICI Bank,Bidar,false
ACC003921,Indira Sehgal,Union Bank,Bengaluru City,false
ACC003922,Peter Kadakia,HDFC Bank,Davanagere,false
ACC003923,Champak Kashyap,IDBI Bank,Bengaluru City,false
ACC003924,Orinder Deo,Yes Bank,Chamarajanagar,false
ACC003925,Gavin Gour,Canara Bank,Vijayapura,false
ACC003926,Warhi Tiwari,Union Bank,Bengaluru City,false
ACC003927,Manya Kari,HDFC Bank,Mandya,false
ACC003928,Lila Edwin,ICICI Bank,Hubballi-Dharwad,false
ACC003929,Kevin Wable,Yes Bank,Bengaluru City,true
ACC003930,Samarth N.,Axis Bank,Haveri,false
ACC003931,Pranit Chauhan,ICICI Bank,Bengaluru City,true
ACC003932,Januja Saini,IDBI Bank,Hassan,false
ACC003933,Charvi Shah,SBI,Bengaluru City,false
ACC003934,Isaiah Chahal,IDBI Bank,Bengaluru City,false
ACC003935,Onveer Bora,Karnataka Bank,Dakshina Kannada,false
ACC003936,Manthan Puri,PNB,Bengaluru City,true
ACC003937,Gaurangi Anne,SBI,Bengaluru City,false
ACC003938,Zilmil Parmar,Canara Bank,Bengaluru City,false
ACC003939,Yasti Kapoor,Union Bank,Hassan,false
ACC003940,Qasim Divana,IDBI Bank,Chamarajanagar,false
ACC003941,Harshil Bose,Axis Bank,Bengaluru City,false
ACC003942,Faraj Rattan,SBI,Dakshina Kannada,false
ACC003943,Samaksh Mittal,Kotak Mahindra,Shivamogga,false
ACC003944,Imaran Bhavsar,Axis Bank,Gadag,false
ACC003945,Hemangini Ravel,Canara Bank,Mysuru,false
ACC003946,Urmi Keer,ICICI Bank,Bengaluru City,false
ACC003947,Chatresh Natarajan,Bank of Baroda,Dakshina Kannada,false
ACC003948,Isaiah Issac,Kotak Mahindra,Bengaluru City,false
ACC003949,Avni Padmanabhan,ICICI Bank,Shivamogga,false
ACC003950,Tanveer Saxena,Axis Bank,Raichur,false
ACC003951,Forum Viswanathan,ICICI Bank,Shivamogga,false
ACC003952,Qabil Narang,Karnataka Bank,Ramanagara,false
ACC003953,Charan Char,IDBI Bank,Bengaluru Rural,false
ACC003954,Baljiwan Mishra,PNB,Bengaluru City,false
ACC003955,Gagan Mohanty,ICICI Bank,Bidar,false
ACC003956,Saumya Venkataraman,SBI,Bengaluru City,false
ACC003957,Xalak Barman,Yes Bank,Hassan,false
ACC003958,Atharv Nadig,Karnataka Bank,Bengaluru City,false
ACC003959,Upasna Brar,PNB,Mysuru,false
ACC003960,Amrita Aggarwal,Canara Bank,Ramanagara,false
ACC003961,Ryan Swamy,PNB,Bengaluru City,false
ACC003962,Shaurya Virk,Karnataka Bank,Mysuru,false
ACC003963,Hemang Kara,Karnataka Bank,Bengaluru City,false
ACC003964,Raagini S.,Axis Bank,Shivamogga,false
ACC003965,Tanmayi Chaudry,HDFC Bank,Bengaluru City,false
ACC003966,Azaan Oza,Union Bank,Ramanagara,false
ACC003967,Wriddhish Hayre,SBI,Hubballi-Dharwad,false
ACC003968,Ishaan Chaudhry,Yes Bank,Bengaluru City,false
ACC003969,Hredhaan Sule,Karnataka Bank,Bengaluru City,false
ACC003970,Alexander Rau,PNB,Hassan,false
ACC003971,Agastya Mohanty,Bank of Baroda,Chikkaballapura,false
ACC003972,Qasim Sha,Union Bank,Bengaluru City,true
ACC003973,Ojas Rama,Bank of Baroda,Bengaluru City,false
ACC003974,Brinda Gole,PNB,Bengaluru City,false
ACC003975,Falan Biswas,Karnataka Bank,Kolar,false
ACC003976,Azaan Raua,IDBI Bank,Bengaluru City,false
ACC003977,Lohit Wali,HDFC Bank,Mangaluru,false
ACC003978,Gaurav Lanka,Bank of Baroda,Bengaluru City,false
ACC003979,Rachit Vyas,Karnataka Bank,Bagalkote,false
ACC003980,Radhika Mani,Yes Bank,Belagavi,false
ACC003981,Samarth Varghese,IDBI Bank,Bengaluru City,false
ACC003982,Logan Dugal,Karnataka Bank,Koppal,false
ACC003983,Priya Dugar,Yes Bank,Bengaluru City,true
ACC003984,Bahadurjit Madan,Yes Bank,Bengaluru City,false
ACC003985,Gaurang Wadhwa,Kotak Mahindra,Bengaluru City,false
ACC003986,Rayaan Barad,Union Bank,Bengaluru City,false
ACC003987,Orinder Lalla,ICICI Bank,Bengaluru City,false
ACC003988,Falan Dyal,Kotak Mahindra,Mysuru,false
ACC003989,Naveen Barman,Karnataka Bank,Bengaluru City,false
ACC003990,Jalsa Muni,ICICI Bank,Bengaluru City,false
ACC003991,Frederick Khare,Yes Bank,Bengaluru City,false
ACC003992,Parth Bhardwaj,PNB,Udupi,false
ACC003993,Joshua Agrawal,Canara Bank,Chikkaballapura,false
ACC003994,Kevin Murthy,Karnataka Bank,Chikkaballapura,false
ACC003995,Krishna Tata,Axis Bank,Mandya,false
ACC003996,Qasim Arya,Yes Bank,Bengaluru City,false
ACC003997,Chatura Gulati,HDFC Bank,Bengaluru City,false
ACC003998,Bhavna Cherian,PNB,Bengaluru City,false
ACC003999,Joshua Grover,HDFC Bank,Ramanagara,false
ACC004000,Jalsa Upadhyay,PNB,Chikkaballapura,false
ACC004001,Aachal Master,PNB,Bengaluru City,false
ACC004002,David Acharya,ICICI Bank,Bengaluru City,false
ACC004003,Nimrat Khare,Canara Bank,Vijayapura,false
ACC004004,Gagan Barman,HDFC Bank,Kalaburagi,false
ACC004005,Parth Modya,HDFC Bank,Bengaluru City,false
ACC004006,B. Balay,Yes Bank,Udupi,false
ACC004007,Yug Seth,SBI,Bengaluru City,false
ACC004008,Banjeet Dass,Bank of Baroda,Bengaluru City,false
